quadkey_z12,year,quarter,date,avg_download_mbps,avg_upload_mbps,avg_lat_ms,tests
122001232331,2019,1,2019-Q1,4.08225,4.1755,42.25,10
122001232332,2019,1,2019-Q1,2.566,1.975,35.0,1
122001233200,2019,1,2019-Q1,7.393717391304348,6.919565217391304,70.17391304347827,186
122001233201,2019,1,2019-Q1,10.7074,9.2418,54.6,9
122001233202,2019,1,2019-Q1,8.0756,3.2183,47.2,27
122001233203,2019,1,2019-Q1,7.1621428571428565,3.9121428571428574,37.57142857142857,90
122001233211,2019,1,2019-Q1,7.153,2.927,43.0,2
122001233212,2019,1,2019-Q1,5.113428571428572,2.2704285714285715,48.714285714285715,9
122001233213,2019,1,2019-Q1,8.102,3.641,176.0,2
122001233220,2019,1,2019-Q1,11.996714285714287,8.113071428571429,45.785714285714285,78
122001233221,2019,1,2019-Q1,0.9603333333333334,1.955,106.66666666666667,4
122001233222,2019,1,2019-Q1,7.138,5.0585,63.5,13
122001233230,2019,1,2019-Q1,10.46925,1.64975,68.5,5
122001233231,2019,1,2019-Q1,4.38,1.214,49.0,21
122001233232,2019,1,2019-Q1,10.187,1.829,68.0,1
122001233302,2019,1,2019-Q1,8.383,2.7321666666666666,46.5,55
122001233303,2019,1,2019-Q1,3.0026666666666664,2.072,148.0,43
122001233312,2019,1,2019-Q1,8.526882352941177,7.140235294117647,53.8235294117647,74
122001233313,2019,1,2019-Q1,4.3645,1.301,67.0,3
122001233333,2019,1,2019-Q1,2.517,1.454,237.0,1
122002000302,2019,1,2019-Q1,4.362142857142857,1.7631428571428571,104.71428571428571,27
122002000303,2019,1,2019-Q1,2.454,0.776,130.66666666666666,8
122002000311,2019,1,2019-Q1,2.8824285714285716,2.2592857142857143,148.0,33
122002000313,2019,1,2019-Q1,7.33325,5.66575,153.75,18
122002000320,2019,1,2019-Q1,4.942555555555556,1.6023333333333332,78.77777777777777,48
122002000321,2019,1,2019-Q1,12.66275,8.9355,49.75,9
122002000322,2019,1,2019-Q1,7.2562,4.1576,82.5,71
122002000330,2019,1,2019-Q1,3.3675714285714284,0.35414285714285715,153.71428571428572,12
122002000331,2019,1,2019-Q1,3.344,2.041,81.0,1
122002000332,2019,1,2019-Q1,1.0843333333333331,0.9713333333333334,106.33333333333333,4
122002001103,2019,1,2019-Q1,0.104,0.059,1838.0,1
122002001112,2019,1,2019-Q1,6.994652173913043,5.1201739130434785,81.21739130434783,184
122002001113,2019,1,2019-Q1,15.705,6.727,58.75,41
122002001121,2019,1,2019-Q1,8.5155,6.2335,70.25,43
122002001122,2019,1,2019-Q1,0.066,0.004,1782.0,1
122002001123,2019,1,2019-Q1,1.4045,3.0245,45.0,2
122002001130,2019,1,2019-Q1,4.1025,4.53825,85.75,5
122002001132,2019,1,2019-Q1,22.695,9.9025,43.0,3
122002001133,2019,1,2019-Q1,8.814,1.981,115.0,6
122002001200,2019,1,2019-Q1,6.262,1.183,37.0,1
122002001201,2019,1,2019-Q1,10.7135,2.7635,48.5,6
122002001210,2019,1,2019-Q1,4.762,0.7406666666666666,61.0,8
122002001211,2019,1,2019-Q1,3.359,2.412,54.0,2
122002001212,2019,1,2019-Q1,6.272,0.436,43.0,2
122002001220,2019,1,2019-Q1,2.9555,0.859,57.0,12
122002001221,2019,1,2019-Q1,7.467333333333333,5.301,112.58333333333333,76
122002001223,2019,1,2019-Q1,3.486,8.025666666666668,50.666666666666664,9
122002001230,2019,1,2019-Q1,7.853,5.49275,59.75,4
122002001231,2019,1,2019-Q1,2.2925999999999997,0.604,291.0,23
122002001232,2019,1,2019-Q1,8.2595,1.611,72.5,3
122002001303,2019,1,2019-Q1,3.5655,2.4215,89.25,7
122002001310,2019,1,2019-Q1,2.976,6.5415,30.0,2
122002001311,2019,1,2019-Q1,2.6355,0.88,77.0,3
122002001312,2019,1,2019-Q1,7.004628571428571,4.9204,53.08571428571429,159
122002001313,2019,1,2019-Q1,7.070708333333333,5.156333333333333,40.0,81
122002001320,2019,1,2019-Q1,7.328666666666667,3.9986666666666664,147.0,12
122002001321,2019,1,2019-Q1,5.332,2.8426666666666667,51.666666666666664,8
122002001322,2019,1,2019-Q1,8.003,5.939473684210527,65.36842105263158,98
122002001323,2019,1,2019-Q1,6.242588235294118,4.521411764705882,94.88235294117646,61
122002001330,2019,1,2019-Q1,8.066636363636364,5.304848484848485,64.54545454545455,319
122002001331,2019,1,2019-Q1,6.274710144927536,4.809898550724638,81.53623188405797,1123
122002001332,2019,1,2019-Q1,2.947,1.196,103.5,35
122002001333,2019,1,2019-Q1,0.567,0.198,59.0,1
122002002001,2019,1,2019-Q1,7.713,4.4975,71.41666666666667,58
122002002002,2019,1,2019-Q1,7.430114285714286,5.279371428571428,95.37142857142857,373
122002002003,2019,1,2019-Q1,7.802523076923077,6.365384615384615,80.27692307692308,534
122002002010,2019,1,2019-Q1,3.783,0.74,81.5,2
122002002011,2019,1,2019-Q1,7.295100000000001,5.2761000000000005,98.7,41
122002002012,2019,1,2019-Q1,2.947,1.1766666666666667,102.0,26
122002002013,2019,1,2019-Q1,0.9225,0.46,263.0,3
122002002020,2019,1,2019-Q1,9.298625,5.502125,108.0,28
122002002021,2019,1,2019-Q1,5.722916666666667,1.6185833333333333,107.58333333333333,41
122002002022,2019,1,2019-Q1,4.8215,1.185,76.5,5
122002002023,2019,1,2019-Q1,4.13,1.033,88.0,1
122002002030,2019,1,2019-Q1,5.872666666666667,1.8743333333333332,104.66666666666667,4
122002002032,2019,1,2019-Q1,3.4773333333333336,1.371,77.5,130
122002002033,2019,1,2019-Q1,4.458,0.8615,98.0,8
122002002102,2019,1,2019-Q1,1.907,0.9665,147.5,6
122002002103,2019,1,2019-Q1,0.323,0.57,150.0,1
122002002110,2019,1,2019-Q1,4.496,1.637,82.0,17
122002002112,2019,1,2019-Q1,2.4265,1.1975,289.25,27
122002002120,2019,1,2019-Q1,2.439,0.316,92.0,1
122002002123,2019,1,2019-Q1,15.5825,2.7555,46.0,2
122002002131,2019,1,2019-Q1,12.84,1.88,86.0,1
122002002132,2019,1,2019-Q1,6.094545454545455,4.799363636363636,111.36363636363636,21
122002002133,2019,1,2019-Q1,2.065,1.1012,75.8,9
122002002200,2019,1,2019-Q1,1.012,1.967,453.0,1
122002002201,2019,1,2019-Q1,8.414,2.829,181.0,2
122002002202,2019,1,2019-Q1,3.1275,1.782,116.0,8
122002002203,2019,1,2019-Q1,5.104666666666667,1.5236666666666667,66.66666666666667,15
122002002210,2019,1,2019-Q1,3.0605,1.7365,110.0,10
122002002211,2019,1,2019-Q1,5.515,2.0385,124.0,59
122002002212,2019,1,2019-Q1,1.008,2.671,83.0,1
122002002213,2019,1,2019-Q1,9.595,2.413,51.0,2
122002002220,2019,1,2019-Q1,6.6769,3.08425,109.35,246
122002002221,2019,1,2019-Q1,0.667,1.446,120.0,1
122002002223,2019,1,2019-Q1,5.375,1.499,37.0,1
122002002232,2019,1,2019-Q1,9.055,1.4425,204.0,7
122002002233,2019,1,2019-Q1,6.64075,1.32975,187.25,7
122002002300,2019,1,2019-Q1,5.781428571428571,4.562857142857143,63.42857142857143,48
122002002301,2019,1,2019-Q1,4.8388,3.8014,52.4,13
122002002310,2019,1,2019-Q1,4.964853658536586,6.920512195121952,88.5609756097561,259
122002002320,2019,1,2019-Q1,4.3715,1.0335,83.0,4
122002003000,2019,1,2019-Q1,6.277,1.805,59.0,1
122002003002,2019,1,2019-Q1,1.094,0.502,67.0,1
122002003003,2019,1,2019-Q1,3.0068571428571427,4.999,84.28571428571429,50
122002003010,2019,1,2019-Q1,3.519818181818182,2.6206363636363634,103.36363636363636,236
122002003011,2019,1,2019-Q1,5.382666666666667,1.0993333333333333,100.33333333333333,5
122002003012,2019,1,2019-Q1,3.06875,3.478,75.875,20
122002003013,2019,1,2019-Q1,0.227,0.347,49.0,1
122002003020,2019,1,2019-Q1,7.644,1.324,44.0,1
122002003030,2019,1,2019-Q1,1.8623333333333332,1.2523333333333333,108.0,8
122002003031,2019,1,2019-Q1,0.253,0.838,53.0,1
122002003101,2019,1,2019-Q1,0.093,0.376,59.0,1
122002003110,2019,1,2019-Q1,2.676,1.4735,95.0,2
122002003120,2019,1,2019-Q1,5.758666666666667,6.606,63.0,3
122002003122,2019,1,2019-Q1,0.829125,1.37125,228.125,60
122002003200,2019,1,2019-Q1,5.9285,1.844,69.66666666666667,24
122002003203,2019,1,2019-Q1,2.009888888888889,1.004,101.22222222222223,94
122002003221,2019,1,2019-Q1,0.388,1.793,44.0,3
122002003231,2019,1,2019-Q1,0.415,6.48,137.0,2
122002003233,2019,1,2019-Q1,16.948,19.181,29.5,2
122002003332,2019,1,2019-Q1,1.74625,1.255,111.5,15
122002010000,2019,1,2019-Q1,0.264,1.169,63.0,1
122002010011,2019,1,2019-Q1,8.175,4.515333333333333,24.666666666666668,7
122002010013,2019,1,2019-Q1,1.653,2.807,31.0,1
122002010021,2019,1,2019-Q1,5.441333333333333,1.649,63.666666666666664,24
122002010022,2019,1,2019-Q1,7.1866666666666665,1.9106666666666667,62.666666666666664,4
122002010032,2019,1,2019-Q1,5.082,9.439,45.0,2
122002010100,2019,1,2019-Q1,4.205,3.834,51.0,7
122002010101,2019,1,2019-Q1,8.0916,6.527,29.2,19
122002010103,2019,1,2019-Q1,0.278,0.326,27.0,1
122002010111,2019,1,2019-Q1,0.62,1.445,35.0,2
122002010123,2019,1,2019-Q1,3.1015,1.6095,34.5,3
122002010200,2019,1,2019-Q1,0.075,0.341,40.0,1
122002010201,2019,1,2019-Q1,5.478,4.482666666666667,39.666666666666664,3
122002010202,2019,1,2019-Q1,6.716142857142857,2.2354285714285718,46.42857142857143,10
122002010203,2019,1,2019-Q1,4.240399999999999,5.0493999999999994,77.2,63
122002010210,2019,1,2019-Q1,2.6615,3.98175,75.5,6
122002010211,2019,1,2019-Q1,2.2696,2.1548000000000003,77.1,62
122002010212,2019,1,2019-Q1,8.6169375,5.4556875,76.6875,47
122002010213,2019,1,2019-Q1,6.476375,6.891875,60.625,106
122002010220,2019,1,2019-Q1,7.499142857142857,3.5645714285714285,43.0,17
122002010221,2019,1,2019-Q1,6.830583333333333,1.7656666666666667,56.25,16
122002010223,2019,1,2019-Q1,0.84,1.208,42.0,2
122002010230,2019,1,2019-Q1,6.4725,3.0795,45.5,2
122002010232,2019,1,2019-Q1,0.227,0.444,98.0,2
122002010301,2019,1,2019-Q1,1.8533333333333333,3.0603333333333333,71.0,37
122002010302,2019,1,2019-Q1,3.0361666666666665,1.3453333333333333,82.83333333333333,27
122002010303,2019,1,2019-Q1,6.097,4.159800000000001,49.8,5
122002010310,2019,1,2019-Q1,6.122,5.8656875,58.3125,203
122002010311,2019,1,2019-Q1,5.216,0.7906666666666666,48.666666666666664,4
122002010312,2019,1,2019-Q1,4.019666666666667,1.1973333333333334,43.0,4
122002010313,2019,1,2019-Q1,4.934399999999999,4.0216,56.2,30
122002010320,2019,1,2019-Q1,12.1435,2.4545,107.0,4
122002010321,2019,1,2019-Q1,4.778666666666667,2.2731666666666666,48.0,7
122002010330,2019,1,2019-Q1,17.372,0.285,57.0,1
122002011000,2019,1,2019-Q1,3.300181818181818,5.206272727272727,38.09090909090909,25
122002011001,2019,1,2019-Q1,11.061125,7.486875,37.0,28
122002011003,2019,1,2019-Q1,4.5152,1.1436,69.0,82
122002011010,2019,1,2019-Q1,18.840785714285715,7.050428571428571,31.285714285714285,27
122002011011,2019,1,2019-Q1,12.285472222222223,5.5335,42.0,204
122002011012,2019,1,2019-Q1,4.8085,2.6475,32.5,4
122002011013,2019,1,2019-Q1,8.659,4.940125,65.96875,374
122002011023,2019,1,2019-Q1,2.936,0.05,49.0,1
122002011031,2019,1,2019-Q1,6.119,2.614,26.0,1
122002011033,2019,1,2019-Q1,9.4805,0.79375,36.25,4
122002011100,2019,1,2019-Q1,7.471181818181818,3.8496363636363635,56.54545454545455,25
122002011101,2019,1,2019-Q1,3.6366,1.899,43.4,41
122002011102,2019,1,2019-Q1,17.30016666666667,8.977666666666666,31.5,30
122002011103,2019,1,2019-Q1,6.632454545454545,5.108909090909091,31.045454545454547,222
122002011110,2019,1,2019-Q1,6.85775,5.393333333333333,33.5,53
122002011111,2019,1,2019-Q1,8.011615384615384,3.986076923076923,37.53846153846154,78
122002011112,2019,1,2019-Q1,7.073583333333333,3.6805,45.166666666666664,143
122002011113,2019,1,2019-Q1,6.329714285714285,5.835732142857143,49.94642857142857,478
122002011120,2019,1,2019-Q1,5.555,1.4535,46.0,2
122002011121,2019,1,2019-Q1,13.112454545454545,7.127545454545455,52.09090909090909,35
122002011122,2019,1,2019-Q1,5.408833333333333,1.6835,48.0,35
122002011130,2019,1,2019-Q1,11.703272727272727,7.558818181818182,23.454545454545453,41
122002011131,2019,1,2019-Q1,7.505833333333333,4.50475,27.5,45
122002011132,2019,1,2019-Q1,4.628,1.361,36.0,4
122002011133,2019,1,2019-Q1,12.603200000000001,5.6116,30.0,8
122002011200,2019,1,2019-Q1,4.581375,1.747625,74.0,14
122002011201,2019,1,2019-Q1,7.551326086956522,5.737565217391304,56.108695652173914,360
122002011203,2019,1,2019-Q1,5.916333333333333,1.3573333333333333,60.666666666666664,3
122002011210,2019,1,2019-Q1,3.73,0.9215,65.0,2
122002011211,2019,1,2019-Q1,14.97,2.447,35.0,4
122002011212,2019,1,2019-Q1,0.482,1.151,40.0,1
122002011213,2019,1,2019-Q1,3.3398333333333334,2.4603333333333337,52.833333333333336,10
122002011231,2019,1,2019-Q1,3.1415,1.4005,101.5,2
122002011300,2019,1,2019-Q1,1.812,0.851,36.0,2
122002011301,2019,1,2019-Q1,4.084,4.565,37.0,1
122002011302,2019,1,2019-Q1,7.609333333333333,1.186,45.0,3
122002011303,2019,1,2019-Q1,6.156666666666667,0.9293333333333333,115.0,9
122002011310,2019,1,2019-Q1,3.5173333333333336,3.8686666666666665,37.666666666666664,5
122002011311,2019,1,2019-Q1,6.41412,5.977266666666666,50.81333333333333,1007
122002011313,2019,1,2019-Q1,7.488,7.264,46.5,2
122002011320,2019,1,2019-Q1,1.038,2.188,59.0,1
122002011321,2019,1,2019-Q1,8.6415,1.892,32.0,3
122002011330,2019,1,2019-Q1,19.455,4.708,33.0,1
122002011331,2019,1,2019-Q1,0.06,0.063,147.0,2
122002011332,2019,1,2019-Q1,24.601,2.426,41.0,2
122002012000,2019,1,2019-Q1,3.684,1.411,67.0,1
122002012001,2019,1,2019-Q1,3.421,3.182,35.0,2
122002012010,2019,1,2019-Q1,1.321,1.446,57.0,1
122002012012,2019,1,2019-Q1,2.2253333333333334,1.169,72.66666666666667,3
122002012023,2019,1,2019-Q1,1.7,1.841,103.0,1
122002012030,2019,1,2019-Q1,2.0335,0.78575,158.0,5
122002012031,2019,1,2019-Q1,8.635,2.289,49.0,1
122002012113,2019,1,2019-Q1,6.603,1.265,57.0,1
122002012131,2019,1,2019-Q1,8.15325,4.830125,141.0,32
122002012221,2019,1,2019-Q1,1.399,1.893,202.0,1
122002012223,2019,1,2019-Q1,2.947,2.601,110.0,3
122002012301,2019,1,2019-Q1,2.8443333333333336,0.342,61.333333333333336,3
122002012302,2019,1,2019-Q1,4.241538461538462,3.4503846153846154,101.92307692307692,60
122002012310,2019,1,2019-Q1,4.550333333333333,1.4573333333333331,57.333333333333336,3
122002012312,2019,1,2019-Q1,2.973,1.0231666666666666,99.16666666666667,9
122002012320,2019,1,2019-Q1,5.2841538461538455,2.975230769230769,145.76923076923077,22
122002012323,2019,1,2019-Q1,18.352,12.79,130.0,4
122002013000,2019,1,2019-Q1,1.488,0.4505,65.0,4
122002013030,2019,1,2019-Q1,1.653,0.925,337.0,2
122002013112,2019,1,2019-Q1,0.06,1.103,96.0,1
122002013113,2019,1,2019-Q1,8.976363636363637,5.724818181818182,57.09090909090909,112
122002013131,2019,1,2019-Q1,7.754466666666667,6.1354,41.266666666666666,143
122002013133,2019,1,2019-Q1,10.488,9.643,35.0,3
122002013230,2019,1,2019-Q1,11.617,7.368666666666667,51.333333333333336,12
122002013231,2019,1,2019-Q1,10.801,6.398,42.0,1
122002013321,2019,1,2019-Q1,7.423,1.34,47.0,1
122002020001,2019,1,2019-Q1,6.623545454545455,5.856522727272727,95.25,618
122002020002,2019,1,2019-Q1,22.2435,18.6745,68.5,2
122002020003,2019,1,2019-Q1,5.269153846153846,3.2199230769230773,72.15384615384616,42
122002020011,2019,1,2019-Q1,9.882,8.3414,79.2,37
122002020012,2019,1,2019-Q1,1.27775,1.0825,263.75,11
122002020013,2019,1,2019-Q1,1.339,0.8983333333333333,125.66666666666667,5
122002020020,2019,1,2019-Q1,15.689333333333334,8.009,90.0,4
122002020021,2019,1,2019-Q1,5.384,1.974,87.42857142857143,32
122002020023,2019,1,2019-Q1,2.4876666666666667,4.202,137.66666666666666,10
122002020031,2019,1,2019-Q1,15.003,2.453,67.0,1
122002020032,2019,1,2019-Q1,5.1085,0.6975,52.5,2
122002020100,2019,1,2019-Q1,10.2385,2.4145,28.0,2
122002020101,2019,1,2019-Q1,2.1853333333333333,1.8773333333333333,63.333333333333336,3
122002020111,2019,1,2019-Q1,2.025,5.8005,81.0,6
122002020121,2019,1,2019-Q1,0.195,2.97,212.0,1
122002020200,2019,1,2019-Q1,9.3265,2.538,42.0,2
122002020201,2019,1,2019-Q1,5.632,2.596,45.0,5
122002020210,2019,1,2019-Q1,2.0795,1.5255,136.5,7
122002020220,2019,1,2019-Q1,0.258,0.3955,108.0,2
122002020221,2019,1,2019-Q1,1.4305,2.3315,324.0,2
122002020223,2019,1,2019-Q1,3.396,6.591,55.0,3
122002020232,2019,1,2019-Q1,1.661,0.82,40.0,1
122002020310,2019,1,2019-Q1,0.209,2.589,59.0,1
122002020311,2019,1,2019-Q1,1.9327999999999999,1.4798,161.6,19
122002020321,2019,1,2019-Q1,6.454,1.7135,111.5,2
122002020330,2019,1,2019-Q1,0.564,0.338,80.0,1
122002021002,2019,1,2019-Q1,4.034,3.526,59.0,1
122002021102,2019,1,2019-Q1,0.433,0.448,65.0,1
122002021103,2019,1,2019-Q1,10.839,3.387,65.0,3
122002021110,2019,1,2019-Q1,13.9075,9.8435,45.0,6
122002021111,2019,1,2019-Q1,4.359,0.215,41.0,1
122002021112,2019,1,2019-Q1,4.736954545454545,5.352909090909091,101.04545454545455,225
122002021113,2019,1,2019-Q1,3.5498823529411765,4.722960784313726,109.80392156862744,523
122002021123,2019,1,2019-Q1,2.235,3.769,56.0,1
122002021130,2019,1,2019-Q1,0.277,2.116,66.0,4
122002021212,2019,1,2019-Q1,5.704833333333333,2.3976666666666664,115.16666666666667,39
122002021213,2019,1,2019-Q1,7.5682857142857145,7.375,91.0,16
122002021302,2019,1,2019-Q1,5.800333333333333,6.334,147.5,31
122002021310,2019,1,2019-Q1,7.667,1.257,90.0,1
122002021322,2019,1,2019-Q1,3.245875,1.482,90.625,62
122002021323,2019,1,2019-Q1,1.755,1.845,138.0,5
122002021332,2019,1,2019-Q1,3.331,1.024,81.0,5
122002022000,2019,1,2019-Q1,13.831,3.3065,40.0,3
122002022001,2019,1,2019-Q1,6.7083157894736845,5.128771929824561,94.80701754385964,582
122002022003,2019,1,2019-Q1,3.4057272727272725,3.006090909090909,153.36363636363637,47
122002022010,2019,1,2019-Q1,6.572,1.012,104.0,5
122002022011,2019,1,2019-Q1,1.742,1.659,239.0,1
122002022020,2019,1,2019-Q1,7.589,2.776,31.0,1
122002022021,2019,1,2019-Q1,0.608,4.377,48.0,2
122002022022,2019,1,2019-Q1,2.5386666666666664,1.9303333333333332,103.33333333333333,3
122002022100,2019,1,2019-Q1,1.7805,0.611,58.5,3
122002022121,2019,1,2019-Q1,0.49,2.542,49.0,1
122002022202,2019,1,2019-Q1,0.302,0.463,52.0,2
122002022220,2019,1,2019-Q1,2.398,2.033,107.0,1
122002023100,2019,1,2019-Q1,4.0895,1.7466666666666668,253.16666666666666,69
122002023102,2019,1,2019-Q1,1.465,1.119,403.0,4
122002030000,2019,1,2019-Q1,3.5038,2.5389,117.6,61
122002030001,2019,1,2019-Q1,8.292,1.208,66.0,2
122002030002,2019,1,2019-Q1,0.119,0.939,95.0,1
122002030003,2019,1,2019-Q1,9.625285714285713,9.62342857142857,87.28571428571429,68
122002030010,2019,1,2019-Q1,7.736,2.638,50.0,1
122002030011,2019,1,2019-Q1,6.782,6.466333333333333,84.5,63
122002030022,2019,1,2019-Q1,9.470857142857144,6.530285714285714,67.0,35
122002030023,2019,1,2019-Q1,5.984285714285715,4.281428571428571,123.57142857142857,19
122002030100,2019,1,2019-Q1,2.878222222222222,2.8993333333333333,112.33333333333333,85
122002030101,2019,1,2019-Q1,13.18,10.653,85.0,4
122002030110,2019,1,2019-Q1,0.63325,1.10225,114.75,15
122002030201,2019,1,2019-Q1,0.249,1.181,93.0,2
122002030222,2019,1,2019-Q1,4.581,1.996,79.0,1
122002031001,2019,1,2019-Q1,4.77325,1.2195,78.75,6
122002031011,2019,1,2019-Q1,2.911,1.18,47.0,1
122002031021,2019,1,2019-Q1,0.624,3.74,61.0,1
122002031030,2019,1,2019-Q1,3.81,4.17,79.0,6
122002031032,2019,1,2019-Q1,1.9158125,5.553875,139.75,59
122002031100,2019,1,2019-Q1,2.3196666666666665,1.9243333333333332,155.66666666666666,3
122002031120,2019,1,2019-Q1,5.0145,2.9095,83.0,19
122002031123,2019,1,2019-Q1,22.544,8.028,29.0,1
122002031232,2019,1,2019-Q1,0.146,0.253,106.0,1
122002032001,2019,1,2019-Q1,2.4475,1.567,85.3,39
122002033123,2019,1,2019-Q1,9.5215,9.131,40.0,3
122002033133,2019,1,2019-Q1,2.777,8.724666666666666,52.666666666666664,7
122002033202,2019,1,2019-Q1,0.172,0.2025,150.5,3
122002033223,2019,1,2019-Q1,3.048,3.708,39.0,1
122002033302,2019,1,2019-Q1,3.7866666666666666,1.8583333333333332,61.666666666666664,4
122002033313,2019,1,2019-Q1,5.615,0.784,42.0,1
122002033320,2019,1,2019-Q1,1.1906666666666668,1.4043333333333332,73.66666666666667,13
122002033332,2019,1,2019-Q1,3.0296666666666665,3.096,50.666666666666664,5
122002100000,2019,1,2019-Q1,5.932925,4.0919,77.4,127
122002100001,2019,1,2019-Q1,6.858382978723404,4.498936170212766,56.06382978723404,303
122002100002,2019,1,2019-Q1,9.027992592592593,6.957866666666667,35.63703703703704,2754
122002100003,2019,1,2019-Q1,9.411111111111111,4.0633333333333335,36.666666666666664,72
122002100010,2019,1,2019-Q1,6.81504347826087,6.788173913043478,58.34782608695652,110
122002100011,2019,1,2019-Q1,5.370328125,4.443828125,70.875,307
122002100012,2019,1,2019-Q1,19.483285714285714,6.757142857142857,42.42857142857143,25
122002100020,2019,1,2019-Q1,15.50025,6.626,23.5,4
122002100100,2019,1,2019-Q1,6.054714285714286,4.878642857142857,44.142857142857146,68
122002100101,2019,1,2019-Q1,11.89,8.066333333333333,59.0,34
122002100103,2019,1,2019-Q1,1.936,0.2405,56.5,3
122002100110,2019,1,2019-Q1,23.288,5.837,30.0,1
122002100111,2019,1,2019-Q1,3.6146,3.64,52.0,8
122002100113,2019,1,2019-Q1,8.627,0.728,40.0,6
122002100121,2019,1,2019-Q1,1.885,0.769,46.5,7
122002100200,2019,1,2019-Q1,3.951,2.119,55.6,20
122002100202,2019,1,2019-Q1,12.802,6.787,115.5,3
122002100210,2019,1,2019-Q1,3.5578333333333334,0.8983333333333333,69.0,19
122002100211,2019,1,2019-Q1,0.9,2.613,62.0,3
122002100212,2019,1,2019-Q1,1.7733333333333332,0.7533333333333334,53.333333333333336,3
122002100213,2019,1,2019-Q1,7.520666666666667,2.4473333333333334,56.5,11
122002100220,2019,1,2019-Q1,2.9945,5.1725,30.0,3
122002100221,2019,1,2019-Q1,5.674681818181818,7.160409090909091,50.36363636363637,148
122002100223,2019,1,2019-Q1,2.417,14.811,30.0,1
122002100231,2019,1,2019-Q1,12.015,2.971,60.0,1
122002100301,2019,1,2019-Q1,5.947,1.479,36.0,2
122002100302,2019,1,2019-Q1,0.743,1.061,79.0,2
122002100303,2019,1,2019-Q1,2.3716666666666666,0.8648333333333333,97.16666666666667,28
122002100310,2019,1,2019-Q1,1.0535,0.99,60.5,9
122002100311,2019,1,2019-Q1,0.012,0.238,139.0,1
122002100321,2019,1,2019-Q1,5.9115,1.8375,45.5,3
122002100323,2019,1,2019-Q1,0.208,0.299,82.0,1
122002100330,2019,1,2019-Q1,0.512,0.69,41.0,2
122002100331,2019,1,2019-Q1,3.969,1.7045,42.5,5
122002101000,2019,1,2019-Q1,7.72832,5.60264,49.92,221
122002101001,2019,1,2019-Q1,5.674894736842105,3.518315789473684,60.68421052631579,52
122002101002,2019,1,2019-Q1,3.26,0.265,94.0,2
122002101010,2019,1,2019-Q1,2.7005,5.241,52.5,20
122002101011,2019,1,2019-Q1,5.620368421052632,5.218894736842105,52.78947368421053,65
122002101012,2019,1,2019-Q1,5.1096,4.006,48.5,12
122002101013,2019,1,2019-Q1,3.5831999999999997,1.586,38.4,18
122002101030,2019,1,2019-Q1,5.62,1.325,20.0,1
