admin_level,admin_code,admin_name,avg_download_mbps,avg_upload_mbps,median_download_mbps,median_upload_mbps,num_tiles,avg_latency_ms,median_latency_ms,num_tests,num_devices,year,quarter,date
ADM3,,Abalessa,41.128,25.038,41.128,25.038,1,49.0,49.0,1,1,2022,3,2022-Q3
ADM3,,Abalessa,79.078,39.9715,79.078,39.9715,2,56.5,56.5,3,2,2022,4,2022-Q4
ADM3,,Abalessa,28.1325,14.77275,25.329,13.7495,4,48.25,48.5,8,4,2023,1,2023-Q1
ADM3,,Abalessa,93.103,30.434,93.103,30.434,1,83.0,83.0,1,1,2023,3,2023-Q3
ADM3,,Abalessa,4.7575,1.2235,4.7575,1.2235,2,99.5,99.5,2,2,2023,4,2023-Q4
ADM3,,Abalessa,0.62,7.021,0.62,7.021,2,60.0,60.0,2,2,2024,3,2024-Q3
ADM3,,Abalessa,3.7006666666666663,23.047666666666668,2.553,22.838,3,73.66666666666667,86.0,4,3,2024,4,2024-Q4
ADM3,,Abalessa,84.738,21.845,84.738,21.845,1,53.0,53.0,1,1,2025,1,2025-Q1
ADM3,,Abalessa,16.291,11.255,16.291,11.255,2,87.0,87.0,2,2,2025,2,2025-Q2
ADM3,,Abdelkader Azil,11.304,1.005,11.304,1.005,1,77.0,77.0,1,1,2019,1,2019-Q1
ADM3,,Abdelkader Azil,3.2535,1.446,3.2535,1.446,2,68.5,68.5,2,2,2019,2,2019-Q2
ADM3,,Abdelkader Azil,9.485,9.1615,9.485,9.1615,2,109.5,109.5,4,2,2020,1,2020-Q1
ADM3,,Abdelkader Azil,6.9825,13.3475,6.9825,13.3475,2,41.5,41.5,5,2,2020,3,2020-Q3
ADM3,,Abdelkader Azil,8.955333333333334,8.859166666666667,2.49,2.1445,6,46.5,40.0,7,6,2020,4,2020-Q4
ADM3,,Abdelkader Azil,45.731,16.057,45.731,16.057,1,29.0,29.0,3,1,2021,1,2021-Q1
ADM3,,Abdelkader Azil,19.0185,12.3895,19.0185,12.3895,2,21.0,21.0,2,2,2021,2,2021-Q2
ADM3,,Abdelkader Azil,15.75,9.649,15.75,9.649,2,42.5,42.5,4,2,2021,3,2021-Q3
ADM3,,Abdelkader Azil,17.18266666666667,4.643,15.674,5.604,3,28.333333333333332,26.0,3,3,2021,4,2021-Q4
ADM3,,Abdelkader Azil,4.3695,17.0405,4.3695,17.0405,2,23.0,23.0,2,2,2022,1,2022-Q1
ADM3,,Abdelkader Azil,10.3865,13.6515,10.3865,13.6515,2,123.0,123.0,2,2,2022,2,2022-Q2
ADM3,,Abdelkader Azil,46.873,26.891,46.873,26.891,1,562.0,562.0,1,1,2022,3,2022-Q3
ADM3,,Abdelkader Azil,5.2475,1.603,5.2475,1.603,2,477.5,477.5,3,2,2022,4,2022-Q4
ADM3,,Abdelkader Azil,35.781333333333336,13.237,28.217,7.765,6,39.333333333333336,33.0,7,6,2023,1,2023-Q1
ADM3,,Abdelkader Azil,33.721333333333334,14.260666666666665,10.47,2.009,3,68.0,32.0,4,3,2023,2,2023-Q2
ADM3,,Abdelkader Azil,12.568,2.478,12.568,2.478,1,84.0,84.0,1,1,2023,3,2023-Q3
ADM3,,Abdelkader Azil,12.650666666666666,3.6723333333333334,4.926,0.786,3,50.333333333333336,36.0,6,3,2023,4,2023-Q4
ADM3,,Abdelkader Azil,14.062,9.183166666666667,2.514,5.3455,6,37.666666666666664,37.0,7,6,2024,2,2024-Q2
ADM3,,Abdelkader Azil,66.7325,15.67975,70.0715,12.8305,4,37.25,31.5,4,4,2024,4,2024-Q4
ADM3,,Abdelkader Azil,16.9162,18.558,10.051,20.35,5,49.4,40.0,25,5,2025,1,2025-Q1
ADM3,,Abi Youcef,3.961,1.456,3.961,1.456,1,31.0,31.0,1,1,2019,1,2019-Q1
ADM3,,Abi Youcef,7.1475,1.8855,7.1475,1.8855,2,50.0,50.0,2,2,2019,2,2019-Q2
ADM3,,Abi Youcef,7.030600000000001,3.3552,4.291,2.819,5,57.2,58.0,8,7,2019,3,2019-Q3
ADM3,,Abi Youcef,5.048666666666667,4.591333333333333,7.218,2.708,3,47.666666666666664,48.0,10,4,2019,4,2019-Q4
ADM3,,Abi Youcef,14.529333333333334,6.067333333333333,10.791,2.925,3,50.666666666666664,55.0,10,3,2020,1,2020-Q1
ADM3,,Abi Youcef,6.96,12.8602,5.973,12.975,5,38.8,36.0,16,5,2020,3,2020-Q3
ADM3,,Abi Youcef,9.042,2.8533333333333335,4.064,1.535,3,59.0,60.0,30,5,2020,4,2020-Q4
ADM3,,Abi Youcef,5.6842,9.553,6.874,6.686,5,29.6,33.0,13,6,2021,1,2021-Q1
ADM3,,Abi Youcef,17.43425,13.0145,13.579,12.737,4,33.5,32.0,8,4,2021,2,2021-Q2
ADM3,,Abi Youcef,1.889,0.844,1.889,0.844,1,37.0,37.0,1,1,2021,3,2021-Q3
ADM3,,Abi Youcef,1.524,1.841,1.524,1.841,1,50.0,50.0,4,1,2021,4,2021-Q4
ADM3,,Abi Youcef,4.0595,2.044,4.0595,2.044,2,44.5,44.5,2,2,2022,1,2022-Q1
ADM3,,Abi Youcef,13.72325,4.17825,15.0135,4.4215,4,33.5,33.5,23,4,2022,2,2022-Q2
ADM3,,Abi Youcef,3.71775,0.817,2.764,0.955,4,60.5,44.5,7,4,2022,3,2022-Q3
ADM3,,Abi Youcef,15.325125,9.892875,8.523,6.1485,8,39.75,35.5,11,10,2022,4,2022-Q4
ADM3,,Abi Youcef,17.6475,5.71125,18.41,4.6475,4,31.25,28.5,10,5,2023,1,2023-Q1
ADM3,,Abi Youcef,19.1265,8.79575,18.3195,9.305,4,25.5,24.5,8,5,2023,2,2023-Q2
ADM3,,Abi Youcef,6.2745,9.9195,6.2745,9.9195,2,25.0,25.0,2,2,2023,3,2023-Q3
ADM3,,Abi Youcef,26.303,9.179,26.303,9.179,1,29.0,29.0,6,3,2023,4,2023-Q4
ADM3,,Abi Youcef,22.3068,16.016,29.896,9.721,5,25.8,22.0,5,5,2024,1,2024-Q1
ADM3,,Abi Youcef,22.174,8.6375,23.1865,8.253,4,29.0,24.5,9,4,2024,2,2024-Q2
ADM3,,Abi Youcef,31.651571428571426,12.78057142857143,29.164,13.284,7,28.142857142857142,24.0,9,8,2024,3,2024-Q3
ADM3,,Abi Youcef,29.06116666666667,7.081,22.7275,4.3345,6,23.333333333333332,23.0,14,6,2024,4,2024-Q4
ADM3,,Abi Youcef,71.76175,11.64875,17.8435,10.5655,4,23.25,24.0,7,6,2025,1,2025-Q1
ADM3,,Abi Youcef,53.41142857142857,6.17,62.438,6.4,7,35.142857142857146,27.0,23,9,2025,2,2025-Q2
ADM3,,Abou El Hassen,8.364,7.170833333333333,8.1525,7.765,6,58.0,44.0,46,15,2019,1,2019-Q1
ADM3,,Abou El Hassen,4.841583333333333,3.34025,4.011,2.0885,12,59.916666666666664,62.5,25,16,2019,2,2019-Q2
ADM3,,Abou El Hassen,6.916875,5.276625,6.519,2.8445,8,49.125,49.0,36,11,2019,3,2019-Q3
ADM3,,Abou El Hassen,6.9303333333333335,3.2448333333333337,8.6825,1.011,6,51.5,45.0,14,9,2019,4,2019-Q4
ADM3,,Abou El Hassen,3.644,1.8303,4.253,0.838,10,67.9,57.0,61,18,2020,1,2020-Q1
ADM3,,Abou El Hassen,8.882833333333334,6.046,7.568,3.2775,6,79.83333333333333,41.5,16,7,2020,2,2020-Q2
ADM3,,Abou El Hassen,6.976375,3.605375,5.923,3.6305,8,51.125,40.0,105,20,2020,3,2020-Q3
ADM3,,Abou El Hassen,12.283333333333333,7.643833333333333,6.9065,5.2345,6,37.833333333333336,32.5,21,11,2020,4,2020-Q4
ADM3,,Abou El Hassen,12.909125,5.096125,12.9355,5.36,8,78.375,44.0,20,11,2021,1,2021-Q1
ADM3,,Abou El Hassen,19.873,5.447142857142857,22.71,4.246,7,35.285714285714285,29.0,34,11,2021,2,2021-Q2
ADM3,,Abou El Hassen,7.971555555555556,5.057222222222222,4.464,3.169,9,51.0,45.0,31,18,2021,3,2021-Q3
ADM3,,Abou El Hassen,15.902666666666667,9.497,14.6475,8.454,12,39.166666666666664,38.0,63,26,2021,4,2021-Q4
ADM3,,Abou El Hassen,14.569222222222223,8.471222222222222,9.24,3.859,9,35.666666666666664,35.0,102,15,2022,1,2022-Q1
ADM3,,Abou El Hassen,20.633909090909093,7.734181818181818,18.505,6.467,11,42.81818181818182,35.0,59,18,2022,2,2022-Q2
ADM3,,Abou El Hassen,26.929333333333332,15.086416666666667,28.8325,15.7465,12,27.0,25.0,28,18,2022,3,2022-Q3
ADM3,,Abou El Hassen,13.876666666666667,6.463166666666667,13.366,5.416,6,31.166666666666668,31.5,12,9,2022,4,2022-Q4
ADM3,,Abou El Hassen,14.266818181818183,4.9697272727272725,1.617,5.742,11,38.63636363636363,39.0,25,17,2023,1,2023-Q1
ADM3,,Abou El Hassen,15.83325,10.591375,9.9385,8.859,8,74.5,32.5,22,10,2023,2,2023-Q2
ADM3,,Abou El Hassen,31.896,13.973,29.628,12.3025,6,52.0,25.0,13,7,2023,3,2023-Q3
ADM3,,Abou El Hassen,64.97144444444444,16.516333333333332,73.858,19.836,9,31.333333333333332,31.0,36,16,2023,4,2023-Q4
ADM3,,Abou El Hassen,52.695625,19.6505,53.4425,15.412,8,29.0,28.0,18,12,2024,1,2024-Q1
ADM3,,Abou El Hassen,23.546222222222223,12.709,5.194,12.1,9,28.11111111111111,26.0,23,15,2024,2,2024-Q2
ADM3,,Abou El Hassen,28.854125,12.318125,16.162,6.619,8,70.25,49.5,35,12,2024,3,2024-Q3
ADM3,,Abou El Hassen,68.60955555555556,21.71511111111111,44.335,21.961,9,37.333333333333336,29.0,52,16,2024,4,2024-Q4
ADM3,,Abou El Hassen,24.34625,10.597375,12.253,5.693,8,41.625,25.5,12,9,2025,1,2025-Q1
ADM3,,Abou El Hassen,51.32814285714286,9.052142857142856,50.162,7.603,7,25.857142857142858,26.0,10,9,2025,2,2025-Q2
ADM3,,Achaacha,4.825,3.7217,3.74,4.6895,10,159.2,102.0,49,18,2019,1,2019-Q1
ADM3,,Achaacha,6.916625,6.823,4.172,7.413,8,45.0,39.0,57,15,2019,2,2019-Q2
ADM3,,Achaacha,7.814571428571428,8.094857142857142,7.636,9.232,7,48.285714285714285,45.0,29,11,2019,3,2019-Q3
ADM3,,Achaacha,2.463285714285714,9.873142857142858,2.741,8.693,7,64.71428571428571,40.0,23,13,2019,4,2019-Q4
ADM3,,Achaacha,12.53075,8.974375,10.302,8.9565,8,56.75,39.0,32,10,2020,1,2020-Q1
ADM3,,Achaacha,9.320375,5.84125,6.823,2.0565,8,76.25,56.0,58,11,2020,2,2020-Q2
ADM3,,Achaacha,5.7608999999999995,7.4159,4.915,7.399,10,38.1,37.5,47,17,2020,3,2020-Q3
ADM3,,Achaacha,1.7723333333333333,6.402,1.698,0.906,3,46.666666666666664,48.0,4,3,2020,4,2020-Q4
ADM3,,Achaacha,4.4172,9.0838,2.823,11.24,5,46.0,38.0,16,8,2021,1,2021-Q1
ADM3,,Achaacha,27.68111111111111,11.184333333333335,19.938,10.361,9,43.333333333333336,35.0,32,15,2021,2,2021-Q2
ADM3,,Achaacha,11.578899999999999,8.94,12.567,8.5915,10,34.7,27.0,41,23,2021,3,2021-Q3
ADM3,,Achaacha,16.47981818181818,6.925545454545455,8.677,3.046,11,33.63636363636363,31.0,29,18,2021,4,2021-Q4
ADM3,,Achaacha,31.24418181818182,14.171454545454546,7.305,7.753,11,37.63636363636363,27.0,30,18,2022,1,2022-Q1
ADM3,,Achaacha,35.19166666666666,9.591933333333332,25.365,6.251,15,32.53333333333333,33.0,49,20,2022,2,2022-Q2
ADM3,,Achaacha,26.652923076923077,15.83423076923077,21.188,10.07,13,39.69230769230769,29.0,85,30,2022,3,2022-Q3
ADM3,,Achaacha,22.274214285714287,11.7545,21.181,5.5,14,43.42857142857143,28.0,49,23,2022,4,2022-Q4
ADM3,,Achaacha,24.26683333333333,8.302555555555555,19.164,5.211,18,31.11111111111111,24.5,72,29,2023,1,2023-Q1
ADM3,,Achaacha,20.955125,10.266,17.693,7.4025,8,23.375,22.5,23,11,2023,2,2023-Q2
ADM3,,Achaacha,19.613833333333332,8.262,14.414,4.823,12,29.166666666666668,25.0,67,24,2023,3,2023-Q3
ADM3,,Achaacha,26.01033333333333,14.46025,25.202,11.76,12,28.333333333333332,23.0,38,15,2023,4,2023-Q4
ADM3,,Achaacha,55.786,17.977666666666668,45.1215,21.354,6,25.333333333333332,24.5,12,7,2024,1,2024-Q1
ADM3,,Achaacha,22.912333333333333,9.705666666666666,15.194,5.7465,6,56.833333333333336,21.0,22,9,2024,2,2024-Q2
ADM3,,Achaacha,29.452599999999997,12.351600000000001,20.8235,10.556,10,35.5,22.5,85,15,2024,3,2024-Q3
ADM3,,Achaacha,26.2737,10.6309,25.262,9.639,10,47.5,29.0,46,19,2024,4,2024-Q4
ADM3,,Achaacha,10.440285714285714,7.201142857142857,2.535,3.953,7,129.57142857142858,97.0,18,11,2025,1,2025-Q1
ADM3,,Achaacha,39.42816666666666,14.2735,43.336,12.1255,6,30.166666666666668,24.0,26,9,2025,2,2025-Q2
ADM3,,Adekar,3.0058333333333334,1.6355,2.2285,1.3075,6,49.833333333333336,49.5,11,6,2019,1,2019-Q1
ADM3,,Adekar,0.768,1.085,0.768,1.085,1,88.0,88.0,1,1,2019,2,2019-Q2
ADM3,,Adekar,2.1845,0.6165,2.1845,0.6165,2,72.0,72.0,3,2,2019,3,2019-Q3
ADM3,,Adekar,8.197,1.345625,4.2235,0.9825,8,62.75,65.0,13,9,2019,4,2019-Q4
ADM3,,Adekar,4.853666666666667,1.9486666666666668,4.228,0.9435,6,77.83333333333333,52.0,8,7,2020,1,2020-Q1
ADM3,,Adekar,7.611625,1.458875,9.1875,0.92,8,54.125,50.0,20,8,2020,2,2020-Q2
ADM3,,Adekar,6.037571428571429,2.4494285714285717,2.704,0.703,7,48.857142857142854,43.0,17,9,2020,3,2020-Q3
ADM3,,Adekar,29.896,8.17725,34.2675,8.3695,4,40.0,38.0,4,4,2020,4,2020-Q4
ADM3,,Adekar,18.261200000000002,9.822,13.659,7.064,5,34.0,32.0,12,7,2021,1,2021-Q1
ADM3,,Adekar,18.287,11.4615,18.287,11.4615,2,28.5,28.5,4,2,2021,2,2021-Q2
ADM3,,Adekar,11.947,6.291714285714285,4.055,1.975,7,44.857142857142854,45.0,15,10,2021,3,2021-Q3
ADM3,,Adekar,19.990375,5.64675,10.937,1.6945,8,42.25,45.5,17,11,2021,4,2021-Q4
ADM3,,Adekar,12.827777777777778,7.887333333333333,10.442,3.687,9,41.77777777777778,33.0,24,10,2022,1,2022-Q1
ADM3,,Adekar,16.588444444444445,6.036666666666667,8.093,4.223,9,55.888888888888886,34.0,25,11,2022,2,2022-Q2
ADM3,,Adekar,18.476909090909093,14.100727272727273,11.132,11.139,11,48.0,32.0,164,15,2022,3,2022-Q3
ADM3,,Adekar,16.142333333333333,10.203166666666666,16.806,7.783,6,43.333333333333336,39.5,26,9,2022,4,2022-Q4
ADM3,,Adekar,44.886428571428574,10.989285714285714,30.095,3.285,7,43.42857142857143,31.0,27,12,2023,1,2023-Q1
ADM3,,Adekar,48.36525,14.739333333333335,39.288,11.336,12,27.833333333333332,24.0,111,20,2023,2,2023-Q2
ADM3,,Adekar,28.73323076923077,15.249461538461539,24.219,14.01,13,31.615384615384617,32.0,49,17,2023,3,2023-Q3
ADM3,,Adekar,36.82245454545454,20.030727272727272,32.148,15.946,11,25.0,22.0,21,12,2023,4,2023-Q4
ADM3,,Adekar,43.697,8.138,41.592,4.57,3,27.333333333333332,24.0,12,6,2024,1,2024-Q1
ADM3,,Adekar,37.661,14.3032,31.508,10.697,5,27.6,29.0,10,7,2024,2,2024-Q2
ADM3,,Adekar,25.916444444444444,11.66088888888889,27.716,11.234,9,31.444444444444443,30.0,16,15,2024,3,2024-Q3
ADM3,,Adekar,36.98225,13.35825,37.2795,13.4285,4,28.25,25.5,4,4,2024,4,2024-Q4
ADM3,,Adekar,33.053375,7.276875,30.7315,5.0765,8,26.375,21.0,9,9,2025,1,2025-Q1
ADM3,,Adekar,24.668625,7.249875,13.418,5.1685,8,26.125,24.0,10,10,2025,2,2025-Q2
ADM3,,Adrar,4.550314285714285,7.136114285714286,4.437,6.71,35,125.74285714285715,112.0,216,73,2019,1,2019-Q1
ADM3,,Adrar,7.351238095238095,6.379023809523809,5.539,5.9965,42,81.88095238095238,77.5,257,98,2019,2,2019-Q2
ADM3,,Adrar,3.581325581395349,5.3395581395348835,2.194,4.284,43,85.4186046511628,80.0,335,108,2019,3,2019-Q3
ADM3,,Adrar,4.0720769230769225,6.230030769230769,3.174,6.233,65,78.07692307692308,77.0,547,191,2019,4,2019-Q4
ADM3,,Adrar,5.654684210526316,4.910789473684211,4.634,3.981,57,85.05263157894737,85.0,515,169,2020,1,2020-Q1
ADM3,,Adrar,7.2990408163265315,5.792326530612245,5.46,4.862,49,74.55102040816327,69.0,303,102,2020,2,2020-Q2
ADM3,,Adrar,10.678015625,7.6861875,9.0765,6.326,64,59.828125,59.0,445,169,2020,3,2020-Q3
ADM3,,Adrar,9.618193548387097,6.491548387096775,8.211,5.853,62,54.693548387096776,53.5,425,180,2020,4,2020-Q4
ADM3,,Adrar,11.5865,7.631727272727273,10.048,6.6325,66,57.10606060606061,56.5,449,198,2021,1,2021-Q1
ADM3,,Adrar,12.868280701754385,6.197403508771929,12.229,5.09,57,48.94736842105263,49.0,289,166,2021,2,2021-Q2
ADM3,,Adrar,16.105238095238096,7.680730158730159,15.912,5.626,63,52.17460317460318,51.0,369,165,2021,3,2021-Q3
ADM3,,Adrar,22.620054545454547,11.550254545454544,17.298,10.024,55,52.4,48.0,316,180,2021,4,2021-Q4
ADM3,,Adrar,24.636088235294118,11.311779411764705,19.2845,9.2825,68,46.51470588235294,45.0,370,172,2022,1,2022-Q1
ADM3,,Adrar,24.37739344262295,11.754409836065573,17.849,9.542,61,56.80327868852459,51.0,418,211,2022,2,2022-Q2
ADM3,,Adrar,20.89460655737705,12.389393442622952,16.092,12.577,61,55.131147540983605,50.0,243,142,2022,3,2022-Q3
ADM3,,Adrar,22.402234375,13.6391875,20.2425,13.7555,64,72.6875,60.0,534,249,2022,4,2022-Q4
ADM3,,Adrar,27.764105263157894,13.201421052631579,22.733,12.253,57,58.3859649122807,52.0,351,190,2023,1,2023-Q1
ADM3,,Adrar,23.615205882352942,12.593558823529413,17.452,11.448,68,60.64705882352941,50.0,387,189,2023,2,2023-Q2
ADM3,,Adrar,30.098927272727273,14.567345454545455,28.115,15.094,55,52.527272727272724,47.0,214,148,2023,3,2023-Q3
ADM3,,Adrar,24.287941176470586,11.85539705882353,17.023,9.8945,68,55.73529411764706,50.0,425,218,2023,4,2023-Q4
ADM3,,Adrar,23.876365079365076,10.759317460317462,19.756,11.014,63,55.95238095238095,54.0,253,159,2024,1,2024-Q1
ADM3,,Adrar,37.65440579710145,13.757608695652173,32.163,13.193,69,58.971014492753625,55.0,257,164,2024,2,2024-Q2
ADM3,,Adrar,36.48215217391304,13.010826086956522,31.9685,12.817,46,53.08695652173913,51.5,148,101,2024,3,2024-Q3
ADM3,,Adrar,31.70935483870968,11.370725806451613,30.836,8.2115,62,48.95161290322581,46.5,226,165,2024,4,2024-Q4
ADM3,,Adrar,35.78703333333333,12.900483333333334,28.4865,10.6465,60,50.31666666666667,47.0,237,140,2025,1,2025-Q1
ADM3,,Adrar,31.232655737704917,12.776213114754098,27.165,11.235,61,60.47540983606557,49.0,251,148,2025,2,2025-Q2
ADM3,,Afir,0.1345,0.7295,0.1345,0.7295,2,60.0,60.0,4,2,2019,1,2019-Q1
ADM3,,Afir,2.1606,1.3776,0.496,1.495,5,68.8,47.0,22,5,2019,2,2019-Q2
ADM3,,Afir,1.8813333333333333,3.8646666666666665,2.44,1.388,3,127.33333333333333,147.0,11,3,2019,3,2019-Q3
ADM3,,Afir,5.700333333333333,5.790666666666667,2.058,6.976,3,111.66666666666667,79.0,3,3,2019,4,2019-Q4
ADM3,,Afir,0.6166666666666666,2.5946666666666665,0.461,0.608,3,103.0,68.0,4,3,2020,1,2020-Q1
ADM3,,Afir,4.269,1.8825,4.269,1.8825,2,37.0,37.0,2,2,2020,2,2020-Q2
ADM3,,Afir,26.5775,8.14425,9.9375,2.9745,4,33.75,36.0,19,4,2020,3,2020-Q3
ADM3,,Afir,23.735,4.517,23.735,4.517,1,37.0,37.0,1,1,2020,4,2020-Q4
ADM3,,Afir,24.988,0.17,24.988,0.17,1,26.0,26.0,1,1,2021,1,2021-Q1
ADM3,,Afir,22.004,9.752,23.878,10.845,3,32.666666666666664,40.0,6,4,2021,2,2021-Q2
ADM3,,Afir,13.3995,7.6305,13.3995,7.6305,2,35.5,35.5,12,3,2021,3,2021-Q3
ADM3,,Afir,3.342,9.536,3.342,9.536,1,52.0,52.0,6,1,2021,4,2021-Q4
ADM3,,Afir,15.760666666666665,10.537333333333335,10.032,2.819,3,33.666666666666664,37.0,9,4,2022,1,2022-Q1
ADM3,,Afir,23.608,6.506,25.439,5.515,7,35.857142857142854,30.0,18,7,2022,2,2022-Q2
ADM3,,Afir,20.538714285714285,9.503285714285713,14.597,9.665,7,32.714285714285715,33.0,24,10,2022,3,2022-Q3
ADM3,,Afir,37.20657142857143,14.408285714285714,12.997,16.147,7,25.714285714285715,23.0,29,10,2022,4,2022-Q4
ADM3,,Afir,32.6065,9.19225,14.8835,6.08,8,114.125,35.0,16,10,2023,1,2023-Q1
ADM3,,Afir,32.88285714285715,16.52557142857143,27.989,20.877,7,25.428571428571427,27.0,76,8,2023,2,2023-Q2
ADM3,,Afir,29.0115,6.324,26.969,6.324,6,39.666666666666664,39.5,84,9,2023,3,2023-Q3
ADM3,,Afir,47.14411111111111,11.066222222222223,36.409,9.409,9,33.22222222222222,27.0,76,12,2023,4,2023-Q4
ADM3,,Afir,24.214,6.2275833333333335,24.3825,4.9615,12,27.666666666666668,24.5,71,15,2024,1,2024-Q1
ADM3,,Afir,18.33809090909091,8.196090909090909,15.472,9.025,11,32.54545454545455,29.0,57,12,2024,2,2024-Q2
ADM3,,Afir,28.43109090909091,9.797545454545453,16.072,8.38,11,69.0,28.0,40,12,2024,3,2024-Q3
ADM3,,Afir,19.789900000000003,5.0971,21.5755,3.9905,10,31.4,23.0,58,11,2024,4,2024-Q4
ADM3,,Afir,23.36422222222222,9.881,21.139,7.11,9,22.0,19.0,38,9,2025,1,2025-Q1
ADM3,,Afir,15.582125,5.769375,6.634,3.188,8,23.5,24.0,20,8,2025,2,2025-Q2
ADM3,,Aflou,4.4869200000000005,4.30304,3.814,3.374,25,62.12,53.0,121,61,2019,1,2019-Q1
ADM3,,Aflou,6.5179,5.090649999999999,5.422,4.341,20,70.75,60.5,76,47,2019,2,2019-Q2
ADM3,,Aflou,10.784555555555555,7.130333333333333,7.916,5.86,27,57.0,53.0,121,60,2019,3,2019-Q3
ADM3,,Aflou,8.1425,6.505708333333333,7.113,5.8655,24,78.0,66.5,183,68,2019,4,2019-Q4
ADM3,,Aflou,8.21817857142857,5.022607142857143,8.5045,4.534,28,64.82142857142857,55.0,230,82,2020,1,2020-Q1
ADM3,,Aflou,16.970080000000003,7.48688,11.777,4.21,25,55.04,50.0,646,72,2020,2,2020-Q2
ADM3,,Aflou,15.319793103448275,8.559931034482759,12.404,8.121,29,54.06896551724138,48.0,165,73,2020,3,2020-Q3
ADM3,,Aflou,15.202652173913044,7.507,10.61,7.516,23,52.91304347826087,46.0,260,96,2020,4,2020-Q4
ADM3,,Aflou,19.07536111111111,11.92525,16.239,13.223,36,45.72222222222222,42.5,529,151,2021,1,2021-Q1
ADM3,,Aflou,21.875390243902437,11.050073170731709,21.322,11.116,41,37.09756097560975,35.0,698,148,2021,2,2021-Q2
ADM3,,Aflou,25.412063829787236,13.048021276595744,21.96,13.084,47,32.42553191489362,30.0,1307,287,2021,3,2021-Q3
ADM3,,Aflou,27.869682926829267,10.991268292682928,24.131,10.362,41,37.8780487804878,38.0,2188,300,2021,4,2021-Q4
ADM3,,Aflou,40.95824444444444,11.00008888888889,38.612,10.842,45,39.17777777777778,37.0,1670,223,2022,1,2022-Q1
ADM3,,Aflou,47.02558536585366,12.492829268292683,43.007,12.552,41,51.609756097560975,44.0,700,167,2022,2,2022-Q2
ADM3,,Aflou,40.91382926829269,11.516560975609757,36.349,10.479,41,43.0,39.0,600,156,2022,3,2022-Q3
ADM3,,Aflou,36.98321428571428,10.937238095238095,35.519,9.614,42,52.38095238095238,44.0,606,171,2022,4,2022-Q4
ADM3,,Aflou,24.096516129032256,9.24532258064516,20.528,6.973,31,57.41935483870968,53.0,266,126,2023,1,2023-Q1
ADM3,,Aflou,43.76960526315789,13.39342105263158,43.0995,11.934,38,53.3421052631579,42.0,266,101,2023,2,2023-Q2
ADM3,,Aflou,32.036764705882355,14.692558823529412,20.9595,11.7845,34,49.94117647058823,43.5,242,97,2023,3,2023-Q3
ADM3,,Aflou,32.34764864864865,11.483162162162161,23.913,8.204,37,58.729729729729726,48.0,183,104,2023,4,2023-Q4
ADM3,,Aflou,43.574285714285715,16.840914285714288,37.733,12.451,35,60.57142857142857,43.0,212,118,2024,1,2024-Q1
ADM3,,Aflou,46.57866666666666,15.622939393939394,46.23,17.546,33,77.39393939393939,53.0,289,106,2024,2,2024-Q2
ADM3,,Aflou,58.72629411764706,17.953352941176473,54.077,18.0135,34,48.088235294117645,42.5,478,93,2024,3,2024-Q3
ADM3,,Aflou,40.57915,12.2362,36.9455,13.069,40,56.575,50.5,448,143,2024,4,2024-Q4
ADM3,,Aflou,38.32278125,14.095625,29.8895,15.758,32,57.0,50.0,190,102,2025,1,2025-Q1
ADM3,,Aflou,38.93993939393939,16.705030303030306,33.822,16.445,33,56.303030303030305,48.0,168,87,2025,2,2025-Q2
ADM3,,Aghbal,0.278,0.326,0.278,0.326,1,27.0,27.0,1,1,2019,1,2019-Q1
ADM3,,Aghbal,0.589,0.365,0.589,0.365,1,55.0,55.0,1,1,2019,2,2019-Q2
ADM3,,Aghbal,0.829,1.795,0.829,1.795,1,60.0,60.0,1,1,2019,3,2019-Q3
ADM3,,Aghbal,1.524,0.833,1.524,0.833,1,50.0,50.0,1,1,2019,4,2019-Q4
ADM3,,Aghbal,11.683,1.1245,11.683,1.1245,2,31.5,31.5,3,2,2020,2,2020-Q2
ADM3,,Aghbal,8.637,8.484,8.637,8.484,1,19.0,19.0,1,1,2020,3,2020-Q3
ADM3,,Aghbal,2.9505,0.913,2.9505,0.913,2,45.5,45.5,2,2,2020,4,2020-Q4
ADM3,,Aghbal,0.407,0.0875,0.407,0.0875,2,141.0,141.0,2,2,2021,1,2021-Q1
ADM3,,Aghbal,15.621,7.448666666666667,16.498,3.357,3,25.666666666666668,28.0,3,3,2021,4,2021-Q4
ADM3,,Aghbal,11.938666666666666,3.247,9.482,2.484,3,36.0,30.0,15,6,2022,1,2022-Q1
ADM3,,Aghbal,28.46625,10.8615,16.248,10.701,4,29.5,25.5,5,4,2022,2,2022-Q2
ADM3,,Aghbal,28.671,13.552,14.244,16.322,5,28.2,25.0,7,6,2022,3,2022-Q3
ADM3,,Aghbal,15.333,8.45225,9.309,3.8095,4,27.75,29.5,6,4,2022,4,2022-Q4
ADM3,,Aghbal,45.1336,20.444200000000002,35.318,17.986,5,27.8,23.0,10,6,2023,1,2023-Q1
ADM3,,Aghbal,4.93,1.776,4.93,1.776,1,41.0,41.0,3,1,2023,2,2023-Q2
ADM3,,Aghbal,40.83433333333333,5.576333333333333,48.066,3.875,3,29.333333333333332,29.0,4,4,2023,3,2023-Q3
