quadkey_z12,download_2019-Q1,download_2019-Q2,download_2019-Q3,download_2019-Q4,download_2020-Q1,download_2020-Q2,download_2020-Q3,download_2020-Q4,download_2021-Q1,download_2021-Q2,download_2021-Q3,download_2021-Q4,download_2022-Q1,download_2022-Q2,download_2022-Q3,download_2022-Q4,download_2023-Q1,download_2023-Q2,download_2023-Q3,download_2023-Q4,download_2024-Q1,download_2024-Q2,download_2024-Q3,download_2024-Q4,download_2025-Q1,download_2025-Q2,upload_2019-Q1,upload_2019-Q2,upload_2019-Q3,upload_2019-Q4,upload_2020-Q1,upload_2020-Q2,upload_2020-Q3,upload_2020-Q4,upload_2021-Q1,upload_2021-Q2,upload_2021-Q3,upload_2021-Q4,upload_2022-Q1,upload_2022-Q2,upload_2022-Q3,upload_2022-Q4,upload_2023-Q1,upload_2023-Q2,upload_2023-Q3,upload_2023-Q4,upload_2024-Q1,upload_2024-Q2,upload_2024-Q3,upload_2024-Q4,upload_2025-Q1,upload_2025-Q2,latency_2019-Q1,latency_2019-Q2,latency_2019-Q3,latency_2019-Q4,latency_2020-Q1,latency_2020-Q2,latency_2020-Q3,latency_2020-Q4,latency_2021-Q1,latency_2021-Q2,latency_2021-Q3,latency_2021-Q4,latency_2022-Q1,latency_2022-Q2,latency_2022-Q3,latency_2022-Q4,latency_2023-Q1,latency_2023-Q2,latency_2023-Q3,latency_2023-Q4,latency_2024-Q1,latency_2024-Q2,latency_2024-Q3,latency_2024-Q4,latency_2025-Q1,latency_2025-Q2,wkt
033113113212,3.149625,1.6034000000000002,9.171714285714286,10.7566,7.3955,7.47875,21.1025,8.227111111111112,12.2158,10.73042857142857,25.231727272727273,18.348363636363636,26.807555555555556,36.05383333333334,30.34515384615385,36.046181818181815,42.55690909090909,58.8324,39.69855555555556,31.263727272727273,29.49327272727273,41.2295,49.694909090909086,35.863461538461536,61.418888888888894,43.0604,1.780875,1.1474000000000002,11.030714285714286,8.128,6.8085,5.154,12.2057,4.898666666666667,7.8001000000000005,8.129714285714286,7.561363636363636,14.084181818181818,10.878111111111112,13.876833333333334,9.128,17.978272727272728,19.594727272727273,13.7851,18.410666666666668,18.703363636363637,15.409636363636364,21.581599999999998,17.347363636363635,14.633923076923077,11.643,14.0851,167.75,95.6,81.57142857142857,63.6,100.2,47.125,24.2,40.0,33.1,28.428571428571427,25.272727272727273,22.636363636363637,26.333333333333332,25.0,28.076923076923077,33.09090909090909,32.27272727272727,40.3,52.44444444444444,20.0,20.0,24.5,19.363636363636363,36.76923076923077,20.333333333333332,24.8,"POLYGON ((-0.439453125 35.6037187406973, -0.439453125 35.67514743608468, -0.52734375 35.67514743608468, -0.52734375 35.6037187406973, -0.439453125 35.6037187406973))"
033113113213,7.2545,,,19.992,,,,26.914,,,2.098,4.38,,7.315,,,86.213,,,49.5455,,,1.3815,,,,4.988,,,6.331,,,,19.5485,,,0.163,1.331,,4.249,,,43.327,,,31.8895,,,0.1765,,,,83.5,,,26.0,,,,24.0,,,24.0,40.5,,22.0,,,16.0,,,13.5,,,73.0,,,,"POLYGON ((-0.3515625 35.6037187406973, -0.3515625 35.67514743608468, -0.439453125 35.67514743608468, -0.439453125 35.6037187406973, -0.3515625 35.6037187406973))"
033113113220,14.572,6.541,1.653,4.4175,,0.739,,,42.993,31.512,19.977,28.867,,44.2495,22.61733333333333,37.548,38.937,48.3035,81.568,37.0405,127.103,86.064,79.51,71.052,,16.456,11.535,12.917,5.265,10.379,,0.623,,,16.874,8.497,16.906,27.302,,25.0515,10.127666666666666,29.236,8.6085,15.7475,4.778,5.743,18.831,15.8665,20.775,11.81,,29.63,67.0,61.0,71.0,79.0,,257.0,,,13.0,23.0,19.0,23.0,,18.5,27.0,16.0,35.0,18.0,16.0,16.5,21.5,20.0,16.0,16.0,,18.0,"POLYGON ((-0.615234375 35.532226227703376, -0.615234375 35.6037187406973, -0.703125 35.6037187406973, -0.703125 35.532226227703376, -0.615234375 35.532226227703376))"
033113113221,3.545625,6.390363636363636,2.29975,2.5958333333333337,4.5928,10.612833333333334,15.0345,19.46,9.859375,4.572,20.16333333333333,19.092666666666666,23.662625,28.9057,36.582857142857144,43.13226666666667,37.4133,53.73125,30.44625,19.26083333333333,51.216375,43.7614,24.307333333333332,28.469,29.036,29.484875,4.20175,5.734181818181818,6.32675,3.5901666666666667,6.5991,10.830333333333334,9.12575,9.725285714285715,5.569375,0.947,14.014833333333334,12.4005,15.382375,17.6102,16.812571428571427,13.443666666666665,15.4161,13.3185,4.49675,7.7715,9.374375,20.661,3.3743333333333334,5.564857142857143,14.472,13.355125,96.875,73.18181818181819,79.0,67.66666666666667,57.0,36.666666666666664,37.0,27.142857142857142,26.375,65.66666666666667,21.333333333333332,22.333333333333332,18.8125,24.95,20.571428571428573,31.866666666666667,25.5,42.375,24.5,27.0,15.75,21.0,43.333333333333336,21.571428571428573,22.857142857142858,25.375,"POLYGON ((-0.52734375 35.532226227703376, -0.52734375 35.6037187406973, -0.615234375 35.6037187406973, -0.615234375 35.532226227703376, -0.52734375 35.532226227703376))"
033113113222,10.866,3.3685,3.762,27.9215,1.628,,0.7015,13.8325,9.12575,2.2325,,1.9965,12.953666666666667,27.133,,,6.895,30.02566666666667,,,1.571,49.1115,177.513,3.998,15.33,32.52,0.935,1.68,1.953,12.0945,15.705,,1.7995,2.64775,5.07225,1.5735,,4.948,4.532,16.927,,,3.188,21.828666666666667,,,2.139,15.493,35.171,9.94,9.57,3.721,47.0,74.0,69.0,65.0,31.0,,33.0,24.5,34.25,29.5,,24.5,19.333333333333332,22.0,,,23.0,22.666666666666668,,,65.0,23.5,23.0,27.0,14.0,20.0,"POLYGON ((-0.615234375 35.4606699514953, -0.615234375 35.532226227703376, -0.703125 35.532226227703376, -0.703125 35.4606699514953, -0.615234375 35.4606699514953))"
033113113223,9.936625,6.545875,7.600666666666667,8.550222222222223,8.563444444444444,8.470285714285714,12.911545454545454,13.257714285714286,16.76025,13.4945,11.855,26.062375,28.914363636363635,30.614875,33.94714285714286,43.74611111111111,32.217666666666666,66.46828571428571,17.503,43.988,36.724333333333334,42.612,37.103199999999994,12.273,36.5658,22.069714285714287,4.764625,5.679,5.208333333333333,11.780444444444445,9.383,13.383857142857144,9.344545454545454,6.0638571428571435,4.86975,5.754375,7.6436,13.134875,16.92481818181818,21.284375,15.658285714285714,22.932222222222222,13.152,23.744857142857143,7.392333333333333,8.4115,24.209666666666667,17.18485714285714,10.874799999999999,13.27275,14.612,14.898285714285715,79.625,72.0,59.333333333333336,73.55555555555556,73.88888888888889,45.714285714285715,32.63636363636363,36.857142857142854,20.75,26.875,30.6,32.125,24.09090909090909,20.625,25.857142857142858,19.11111111111111,22.11111111111111,21.428571428571427,26.333333333333332,20.5,16.333333333333332,21.428571428571427,21.0,17.75,19.8,21.571428571428573,"POLYGON ((-0.52734375 35.4606699514953, -0.52734375 35.532226227703376, -0.615234375 35.532226227703376, -0.615234375 35.4606699514953, -0.52734375 35.4606699514953))"
033113113230,7.69995652173913,8.831722222222222,6.170764705882354,10.5495,6.551833333333333,13.061666666666666,16.127176470588235,22.71172222222222,20.05516666666667,22.5595,24.185352941176472,18.4816,23.06124,31.11656,27.47853846153846,30.678549999999998,46.09722222222222,37.94386666666667,36.01282352941176,42.155470588235296,46.343761904761905,56.287285714285716,45.144666666666666,38.385642857142855,42.05175,42.41335,5.589869565217391,6.013055555555556,6.9356470588235295,12.4016875,10.716083333333334,8.543466666666667,11.355411764705883,8.233833333333333,8.967444444444446,9.952625,12.065588235294117,12.12545,14.180200000000001,16.539279999999998,14.7035,16.1205,15.352444444444446,12.553733333333334,14.283764705882353,18.10929411764706,12.888047619047619,19.641928571428572,13.498333333333333,16.278142857142857,15.5675,19.0213,82.3913043478261,81.38888888888889,71.52941176470588,64.4375,85.83333333333333,66.53333333333333,26.529411764705884,29.11111111111111,40.833333333333336,26.0,24.705882352941178,25.5,22.16,28.6,32.73076923076923,23.35,31.333333333333332,19.933333333333334,20.823529411764707,19.11764705882353,22.666666666666668,65.21428571428571,27.466666666666665,31.357142857142858,27.875,21.3,"POLYGON ((-0.439453125 35.532226227703376, -0.439453125 35.6037187406973, -0.52734375 35.6037187406973, -0.52734375 35.532226227703376, -0.439453125 35.532226227703376))"
033113113231,2.2488571428571427,2.061,4.730285714285714,4.719,6.2588,5.2845,8.650333333333334,17.17083333333333,27.96409090909091,21.0685,26.622285714285713,19.828125,22.005692307692307,26.175842105263158,28.697916666666668,34.269533333333335,28.750266666666665,30.371727272727274,43.79663636363636,21.92825,17.752625,33.717,50.29944444444445,24.8307,25.700857142857142,40.851800000000004,5.110571428571428,5.706333333333333,4.530857142857143,4.3728,1.345,4.209,12.908,6.592666666666667,9.602272727272728,6.00025,16.897714285714287,10.352625,12.806461538461539,15.30778947368421,18.199583333333333,16.804466666666666,20.905533333333334,20.37872727272727,21.031636363636363,14.780833333333334,16.908875,16.616285714285713,16.32422222222222,15.3785,21.07857142857143,12.6151,84.57142857142857,118.33333333333333,63.857142857142854,75.8,82.4,35.0,41.0,50.833333333333336,34.18181818181818,18.5,26.857142857142858,30.25,42.84615384615385,23.0,35.0,29.466666666666665,42.666666666666664,30.636363636363637,24.636363636363637,24.166666666666668,19.75,21.285714285714285,21.333333333333332,60.3,17.571428571428573,26.6,"POLYGON ((-0.3515625 35.532226227703376, -0.3515625 35.6037187406973, -0.439453125 35.6037187406973, -0.439453125 35.532226227703376, -0.3515625 35.532226227703376))"
033113113232,9.3256,5.185,48.983,20.959,16.3685,,25.398,17.029,13.968,16.25725,29.61,13.6755,18.8702,37.072,17.75475,46.96875,33.902,18.2995,32.987,14.952,33.1565,15.6005,211.7,14.074333333333334,9.3375,39.6655,8.011800000000001,9.949,22.67,8.773,18.9175,,12.104,5.045,8.014,3.9905,7.056,14.3555,10.3512,14.719,18.08225,21.841,15.778799999999999,7.2685,15.145,8.472,4.4335,7.7005,47.478,9.458333333333334,8.853,18.559,76.8,92.0,63.0,58.0,60.0,,37.0,32.0,16.0,18.75,14.0,16.5,26.0,26.333333333333332,31.5,39.75,18.8,17.5,16.0,21.428571428571427,25.5,18.5,12.0,33.666666666666664,20.0,16.0,"POLYGON ((-0.439453125 35.4606699514953, -0.439453125 35.532226227703376, -0.52734375 35.532226227703376, -0.52734375 35.4606699514953, -0.439453125 35.4606699514953))"
033113113233,4.32575,3.105,5.9905,1.09,5.572,4.79525,5.2835,5.085833333333333,10.2418,19.68275,24.299,27.922,30.1795,19.58,22.07914285714286,19.851625,16.8266,17.44308333333333,21.959777777777777,25.479428571428574,33.2686,30.380200000000002,24.198571428571427,10.8124,16.4795,12.7125,6.23875,1.0443333333333333,2.359,0.092,5.7465,0.898,2.7861666666666665,8.055833333333332,8.299,3.57825,12.2146,14.561399999999999,8.666375,15.786,9.62957142857143,6.227625,8.608799999999999,9.32725,8.002888888888888,11.402857142857144,20.9396,11.503200000000001,15.767857142857142,11.9862,9.90725,6.035,65.0,127.0,86.75,54.0,34.5,142.25,48.166666666666664,56.166666666666664,29.6,28.25,31.4,47.8,78.875,50.0,29.571428571428573,33.875,41.8,63.5,33.888888888888886,33.285714285714285,41.8,21.0,28.571428571428573,24.2,111.5,21.5,"POLYGON ((-0.3515625 35.4606699514953, -0.3515625 35.532226227703376, -0.439453125 35.532226227703376, -0.439453125 35.4606699514953, -0.3515625 35.4606699514953))"
033113113300,1.873,3.487,12.124,,16.6565,25.94425,28.941,37.848,,3.809,,,62.0865,74.38133333333333,20.316,,35.143,3.379,6.964,,10.395,,,10.423666666666666,27.4035,36.825,0.183,9.211,17.697,,4.4775,9.92925,12.39,10.465,,1.877,,,7.697,26.383,22.711,,3.675,0.56,3.2115,,6.413,,,1.1603333333333332,9.552,4.3275,193.0,60.0,62.0,,111.0,91.75,15.0,19.0,,40.0,,,51.5,25.0,17.0,,24.0,139.0,114.0,,17.0,,,42.666666666666664,72.0,17.5,"POLYGON ((-0.263671875 35.67514743608468, -0.263671875 35.746512259918504, -0.3515625 35.746512259918504, -0.3515625 35.67514743608468, -0.263671875 35.67514743608468))"
033113113301,23.718,,7.734,,17.402,16.821,5.4855,6.875,9.531333333333334,,34.99075,23.68,,122.376,16.675,90.57966666666667,22.366,,15.084666666666665,23.18,32.686,21.291,34.78333333333334,1.078,72.198,17.389,2.475,,1.084,,3.803,2.683,1.643,2.5646666666666667,2.968,,10.49,11.146,,13.771,6.083,33.818333333333335,26.632,,20.488,10.1,22.766,6.2645,10.893,2.334,7.135,11.857,37.0,,30.0,,52.0,19.0,76.5,38.666666666666664,28.666666666666668,,40.75,29.333333333333332,,35.0,18.0,17.333333333333332,25.0,,42.666666666666664,19.0,35.0,20.0,34.166666666666664,29.0,21.0,23.333333333333332,"POLYGON ((-0.17578125 35.67514743608468, -0.17578125 35.746512259918504, -0.263671875 35.746512259918504, -0.263671875 35.67514743608468, -0.17578125 35.67514743608468))"
033113113302,,,,,,,4.89,1.928,,,,,61.314,115.1635,64.749,61.38333333333333,24.202,55.4945,62.8145,23.864,,95.675,,31.937,71.722,24.681,,,,,,,1.936,0.006,,,,,26.2815,22.2875,39.467,42.803666666666665,14.01,34.997,29.857,32.164,,25.669,,15.321,8.812,15.213,,,,,,,34.0,96.0,,,,,15.5,53.5,19.0,15.666666666666666,20.0,18.5,18.0,18.0,,17.0,,30.5,71.0,25.5,"POLYGON ((-0.263671875 35.6037187406973, -0.263671875 35.67514743608468, -0.3515625 35.67514743608468, -0.3515625 35.6037187406973, -0.263671875 35.6037187406973))"
033113113303,0.5835,7.865,0.781,,6.059,,,,,1.45,26.4735,13.3855,4.013,,3.6083333333333334,5.8615,3.009,4.901,,4.78375,,,2.4225,11.932,58.495,11.215,1.9695,1.854,0.117,,1.251,,,,,1.447,8.673,1.0235,1.241,,4.361666666666667,2.4795,2.934,5.475,,1.8525,,,6.877,5.298,7.922,2.2045,77.5,97.0,81.0,,94.0,,,,,41.0,23.0,63.0,46.0,,27.333333333333332,105.5,38.0,31.0,,256.75,,,23.0,25.0,18.0,26.0,"POLYGON ((-0.17578125 35.6037187406973, -0.17578125 35.67514743608468, -0.263671875 35.67514743608468, -0.263671875 35.6037187406973, -0.17578125 35.6037187406973))"
033113113310,2.15,,,,27.776,11.67,18.386,,7.464,54.752,17.18,13.192,,,59.039,,132.776,,,41.423,,,39.188,,,37.4065,1.943,,,,11.748,13.263,15.969,,2.218,14.378,2.816,4.002,,,41.116,,27.2265,,,6.342,,,21.442,,,11.6845,169.0,,,,41.0,39.0,24.0,,29.0,23.0,29.0,33.0,,,16.0,,19.5,,,25.0,,,18.0,,,26.0,"POLYGON ((-0.087890625 35.67514743608468, -0.087890625 35.746512259918504, -0.17578125 35.746512259918504, -0.17578125 35.67514743608468, -0.087890625 35.67514743608468))"
033113113311,6.5495,1.0325,4.54,6.2135,3.4485,,,13.482,17.524,54.034,,12.133,44.422666666666665,103.032,73.5725,4.409,17.01925,9.271,7.012,6.644,,127.531,49.912,12.801666666666666,102.532,14.556,1.8195,1.389,1.996,8.765,2.254,,,6.167666666666667,5.433,10.232,,5.727333333333333,23.598666666666666,23.66133333333333,9.642,1.4585,15.932,7.655,2.294,3.725,,26.767,25.0695,4.9235,12.706,13.901,81.0,99.0,83.0,251.0,34.0,,,34.333333333333336,24.0,20.0,,31.0,24.666666666666668,22.0,20.0,93.5,136.5,18.0,24.0,120.0,,28.0,19.5,24.5,53.0,23.0,"POLYGON ((0 35.67514743608468, 0 35.746512259918504, -0.087890625 35.746512259918504, -0.087890625 35.67514743608468, 0 35.67514743608468))"
033113113313,4.132,8.898666666666665,0.018,8.173,13.0865,,6.7095,83.096,4.845,3.6735,11.1295,,0.242,17.37575,13.157333333333334,22.845200000000002,28.093333333333334,20.262,0.882,32.4575,8.214666666666666,33.6722,51.2055,36.056,15.065,38.8655,2.153,4.314,1.459,11.286333333333333,3.577,,1.86,24.382,1.699,0.275,4.9745,,0.197,3.49875,5.2315,8.5012,13.494,11.580333333333334,0.361,15.2225,10.152,5.855,10.341,8.3335,12.667666666666666,14.209,88.0,121.33333333333333,28.0,72.33333333333333,71.0,,54.0,28.0,46.0,36.5,30.0,,23.0,28.25,46.166666666666664,34.2,32.0,27.333333333333332,84.0,45.5,42.666666666666664,36.0,37.5,25.5,20.333333333333332,22.0,"POLYGON ((0 35.6037187406973, 0 35.67514743608468, -0.087890625 35.67514743608468, -0.087890625 35.6037187406973, 0 35.6037187406973))"
033113113320,4.934571428571428,2.395,14.134,12.11,,,4.298666666666667,13.51575,4.4094,3.578,7.510666666666667,18.834799999999998,13.483833333333333,20.84916666666667,13.596428571428572,16.052,36.93714285714285,20.62918181818182,0.168,17.36575,,82.411,31.9485,5.962,21.232,72.28280000000001,5.184142857142857,6.418,8.719,10.42,,,2.6266666666666665,9.83525,3.7206,0.27,7.984,10.386,1.4995,18.769166666666667,10.229,14.939,9.638428571428571,10.483636363636364,2.424,15.91775,,23.0655,7.2045,2.371,7.404,19.9324,115.42857142857143,26.0,39.5,50.0,,,69.0,42.5,34.6,38.0,41.666666666666664,31.8,40.833333333333336,26.0,34.42857142857143,34.5,33.857142857142854,37.45454545454545,49.0,28.5,,29.0,22.0,39.0,21.0,26.2,"POLYGON ((-0.263671875 35.532226227703376, -0.263671875 35.6037187406973, -0.3515625 35.6037187406973, -0.3515625 35.532226227703376, -0.263671875 35.532226227703376))"
033113113321,2.6190666666666664,4.827111111111111,5.859857142857143,4.69575,5.463222222222223,4.5055,6.1082857142857145,9.432333333333334,8.875555555555554,7.1055,11.98230769230769,21.283153846153848,28.91841666666667,23.74325,21.4402,26.388461538461538,30.09423076923077,38.643153846153844,13.787600000000001,37.53736363636364,22.33314285714286,38.388083333333334,57.826454545454546,68.59228571428571,15.236142857142857,37.5171875,1.8460666666666665,4.213444444444445,4.2738571428571435,4.21025,3.0568888888888885,3.5515,2.1898571428571425,3.9966666666666666,8.885222222222223,4.3341,7.084615384615384,9.619076923076923,11.744083333333334,9.872,7.3294,13.823615384615385,13.422153846153845,15.417384615384615,10.390600000000001,20.795363636363636,9.63292857142857,11.761083333333334,16.86927272727273,19.668714285714287,15.076571428571429,14.2330625,115.13333333333334,94.0,84.57142857142857,83.875,126.0,93.25,75.42857142857143,50.583333333333336,57.111111111111114,47.6,55.0,44.30769230769231,28.583333333333332,69.1875,39.2,47.92307692307692,37.92307692307692,29.76923076923077,39.4,37.09090909090909,44.714285714285715,35.75,23.818181818181817,31.571428571428573,23.428571428571427,23.625,"POLYGON ((-0.17578125 35.532226227703376, -0.17578125 35.6037187406973, -0.263671875 35.6037187406973, -0.263671875 35.532226227703376, -0.17578125 35.532226227703376))"
033113113322,7.8275,4.816,5.105,3.991,,,,,,26.167,19.732,34.521,25.8275,25.971,25.0375,63.7015,32.697,,19.347,,29.86733333333333,43.861,,15.2575,87.382,30.849,17.728,2.144,17.916,1.617,,,,,,13.901,13.467,13.543,6.6725,26.8685,15.408,13.589,10.6695,,7.16,,14.345333333333334,0.478,,13.413,36.114,19.511,131.5,45.0,27.0,109.0,,,,,,23.0,27.0,29.0,31.5,25.0,41.5,32.0,25.5,,23.0,,31.333333333333332,25.0,,20.5,19.0,17.0,"POLYGON ((-0.263671875 35.4606699514953, -0.263671875 35.532226227703376, -0.3515625 35.532226227703376, -0.3515625 35.4606699514953, -0.263671875 35.4606699514953))"
033113113323,3.4466315789473683,7.378066666666666,7.766214285714286,5.643666666666667,4.067428571428572,8.066583333333334,9.807857142857143,9.34478947368421,15.945142857142857,10.350214285714285,16.953,24.074842105263155,28.193375,17.373150000000003,18.477666666666668,22.741875,24.259,33.90813333333333,26.491,36.2576875,43.19355,60.42738888888889,45.31153846153846,61.52458333333333,40.240117647058824,43.63,3.9001052631578945,3.7886666666666664,3.730785714285714,3.07025,3.1689285714285718,6.374916666666667,4.035642857142857,4.399947368421053,7.4201428571428565,5.395785714285715,10.52078947368421,11.925105263157896,13.8149375,11.4265,12.72888888888889,12.115375,11.690866666666667,19.0062,16.70836842105263,15.1724375,15.567450000000001,19.32027777777778,18.73676923076923,20.52358333333333,14.528588235294118,17.0165,97.89473684210526,71.73333333333333,94.64285714285714,71.08333333333333,181.71428571428572,57.75,64.85714285714286,51.578947368421055,43.785714285714285,42.42857142857143,50.421052631578945,39.73684210526316,30.125,53.75,30.88888888888889,76.0625,43.8,35.46666666666667,57.63157894736842,66.3125,42.2,39.611111111111114,42.15384615384615,39.166666666666664,33.1764705882353,29.5625,"POLYGON ((-0.17578125 35.4606699514953, -0.17578125 35.532226227703376, -0.263671875 35.532226227703376, -0.263671875 35.4606699514953, -0.17578125 35.4606699514953))"
033113113330,5.956,5.0325,7.30575,3.5515,3.3395,2.551,,2.971,9.47425,9.8455,13.8785,8.253,17.80333333333333,18.19514285714286,41.6596,31.369333333333334,39.5415,46.1565,27.968,16.839666666666666,12.204333333333334,59.532666666666664,43.6774,55.78675,31.486666666666668,64.3236,5.544333333333333,4.176166666666667,1.28525,4.99,3.894,0.227,,3.8073333333333337,4.55575,0.6475,3.2095,6.807,5.517333333333333,10.869142857142856,13.1968,17.547,24.715,18.632,14.298666666666666,16.99266666666667,10.57,21.952333333333332,10.044,14.13725,23.88133333333333,19.4016,240.33333333333334,79.16666666666667,90.0,79.0,117.5,445.0,,56.666666666666664,55.5,34.0,60.5,94.0,36.0,57.285714285714285,31.6,31.333333333333332,28.0,27.5,23.666666666666668,28.0,38.333333333333336,28.333333333333332,38.8,34.75,22.333333333333332,24.6,"POLYGON ((-0.087890625 35.532226227703376, -0.087890625 35.6037187406973, -0.17578125 35.6037187406973, -0.17578125 35.532226227703376, -0.087890625 35.532226227703376))"
033113113331,,0.349,7.20175,3.7725999999999997,0.54,8.9465,7.317,3.422,0.8775,,12.334666666666665,6.42125,15.7735,14.61225,7.98825,21.656666666666666,19.29266666666667,0.569,15.937,10.904333333333334,9.4955,56.3075,12.144,,31.5305,21.813,,0.688,2.4235,2.4298,2.887,2.092,2.496,1.3523333333333332,0.9245,,10.001166666666666,0.65925,6.745166666666667,10.3255,2.87575,12.683,5.199666666666667,23.261,3.614,1.34,5.8435,25.128,10.227333333333334,,8.2435,8.44075,,113.0,69.0,93.6,106.5,74.5,78.0,61.333333333333336,51.0,,34.5,40.25,26.833333333333332,32.75,54.25,26.666666666666668,34.0,24.0,24.0,39.0,24.5,80.0,39.0,,19.5,28.0,"POLYGON ((0 35.532226227703376, 0 35.6037187406973, -0.087890625 35.6037187406973, -0.087890625 35.532226227703376, 0 35.532226227703376))"
033113113332,4.93575,4.745666666666667,6.2802,16.22875,6.651333333333333,18.052,5.354,7.2215,16.7456,5.732,24.049,23.54875,18.626,6.962333333333333,19.1386,54.158,19.356428571428573,23.329285714285714,26.34725,25.76066666666667,55.098333333333336,68.72133333333333,44.5462,40.47114285714286,23.069857142857142,24.354375,4.47375,4.5745,6.6376,9.25525,9.873833333333334,6.313,5.66075,11.30725,8.4324,5.67325,15.045,12.816,6.58775,6.616666666666667,9.73,17.274571428571427,9.702,8.302428571428571,12.114125,19.089166666666667,34.513666666666666,37.086666666666666,23.2052,16.977,13.641,15.113375,96.5,79.16666666666667,97.4,84.75,85.33333333333333,37.0,83.5,49.25,37.4,41.25,48.5,24.0,25.0,38.666666666666664,35.6,39.142857142857146,41.0,53.285714285714285,28.25,64.5,25.666666666666668,24.333333333333332,38.6,22.285714285714285,27.571428571428573,31.5,"POLYGON ((-0.087890625 35.4606699514953, -0.087890625 35.532226227703376, -0.17578125 35.532226227703376, -0.17578125 35.4606699514953, -0.087890625 35.4606699514953))"
033113113333,2.6525,3.1775,5.168666666666667,0.323,9.021,9.202,6.217,6.378,8.215,11.115,24.005,21.93133333333333,,31.583,45.96666666666666,67.5455,21.77,7.511,2.284,1.071,51.4535,39.642,24.146,36.572,47.10016666666667,7.5225,1.9725,1.172,1.7793333333333332,0.883,1.542,1.524,1.21,1.074,0.964,2.263,29.376,4.189,,4.248,16.8215,16.761,2.569,0.107,0.529,0.152,33.7965,28.666,9.2985,26.664,24.769,6.1705,91.0,141.0,93.0,129.0,114.0,37.0,47.0,58.0,37.0,55.0,31.0,57.0,,25.0,24.166666666666668,48.0,16.0,80.0,32.0,27.0,21.0,32.0,61.0,22.0,22.0,30.0,"POLYGON ((0 35.4606699514953, 0 35.532226227703376, -0.087890625 35.532226227703376, -0.087890625 35.4606699514953, 0 35.4606699514953))"
033113121202,,,2.6926666666666663,3.525,,9.054,9.3145,,34.037333333333336,8.697,22.1368,21.4715,40.968,88.32260000000001,22.5702,22.968400000000003,33.635666666666665,2.606,32.822714285714284,44.064,21.801,18.723,47.08961111111111,,,43.6158,,,2.509,2.191,,4.496,7.508,,16.49866666666667,1.529,4.7321,5.592,11.531,31.715,9.9052,9.1184,12.914666666666665,3.053,20.23914285714286,9.515,0.168,5.9275,16.90588888888889,,,12.4988,,,163.66666666666666,91.0,,48.0,32.0,,19.333333333333332,63.0,25.8,44.75,22.0,27.6,31.4,24.6,22.666666666666668,31.0,36.42857142857143,26.0,28.0,39.0,62.888888888888886,,,27.4,"POLYGON ((-2.021484375 35.02999636902566, -2.021484375 35.10193405724606, -2.109375 35.10193405724606, -2.109375 35.02999636902566, -2.021484375 35.02999636902566))"
